analysis,complexity,precision,samples,time,max_belief
AI,1,1,16500,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,16750,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17000,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17250,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17500,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17750,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18000,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18250,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18500,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18750,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19000,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19250,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19500,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19750,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,20000,1.11992692947387695312500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19250,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19500,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19750,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,20000,1.10380101203918457031250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19250,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19500,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19750,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,20000,1.04375100135803222656250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9000,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9250,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9500,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9750,1.03730893135070800781250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
