analysis,complexity,precision,samples,time,max_belief
AI,1,1,8750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,9000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,9250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,9500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,9750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,10000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,10250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,10500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,10750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,11000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,11250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,11500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,11750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,12000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,12250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,12500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,12750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,13000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,13250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,13500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,13750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,14000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,14250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,14500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,14750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,15000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,15250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,15500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,15750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,16000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,16250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,16500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,16750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,17750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,18750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19250,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19500,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,19750,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,1,20000,0.99433088302612304687500000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,1750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,2750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,3750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,4750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,5750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,6750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,7750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,8750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,9750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,10750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,11750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,12750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,13750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,14750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,15750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,16750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,17750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,18750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19250,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19500,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,19750,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,2,20000,0.84466290473937988281250000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,1750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,2750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,3750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,4750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,5750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,6750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,7750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,8750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,9750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,10750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,11750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,12750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,13750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,14750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,15750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,16750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,17750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,18750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19250,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19500,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,19750,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,4,20000,0.78499102592468261718750000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,1750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,2750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,3750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,4750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,5750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,6750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,7750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,8750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9000,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9250,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9500,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
AI,1,8,9750,0.77517509460449218750000000000000000000000000000000,0.00076863950807071483757593188812506923568435013294
